"","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","Year","Genres","Types","SummaryNotes","sport"
"4879","tt13375590","tvEpisode","The Fast and the Furious","The Fast and the Furious",0,"2020","\N","44","Reality-TV",7.6,31,2001,"Action","Street racing","Brian O'Conner, an LAPD officer, goes undercover in the street racing world to investigate a group of unknown truck hijackers. This film spawned the Fast & Furious series.","autoracing"
"4880","tt13380636","short","Run for Your Life","Run for Your Life",0,"2018","\N","5","Mystery,Short,Thriller",NA,NA,1988,"Drama/Thriller","Marathon","Italian-British production starring David Carradine.","athletics"
"4881","tt13381014","movie","Victory","Victory",0,"\N","\N","\N","Drama",NA,NA,2009,"Drama","","","cricket"
"4882","tt1338561","short","Breaking Away","Breaking Away",0,"2007","\N","37","Drama,Short",NA,NA,1979,"Comedy-drama","Road racing and Little 500","Four Bloomington, Indiana friends team up in Little 500 race. Golden Globe winner and five Oscar nominations.","cycling"
"4883","tt1338840","tvEpisode","Viva Las Vegas","Viva Las Vegas",0,"2008","\N","\N","Comedy",NA,NA,1964,"Musical","Sports car","Elvis Presley is out to win the big race and Ann-Margret.","autoracing"
"4884","tt13391426","short","Brothers","Brothers",0,"2020","\N","12","Drama,Short",7.3,9,2015,"Drama","MMA","Bollywood film. The official remake of Warrior","martialArts"
"4885","tt1339161","movie","The Robber","Der Räuber",0,"2010","\N","90","Biography,Crime,Drama",6.7,4587,2010,"Drama","Marathon","German film about an Austrian bank-robbing runner.","athletics"
"4886","tt13395016","short","Love Story","Love Story",0,"2020","\N","6","Music,Short",NA,NA,1970,"Romance","","A Harvard hockey player (Ryan O'Neal) loves, then loses a doomed young woman.","ice hockey"
"4887","tt1339691","tvEpisode","Two for the Money","Two for the Money",0,"2008","\N","22","Comedy,Romance",6.3,122,2005,"Drama","","Al Pacino and Matthew McConaughey, gambling big on football.","football"
"4888","tt13398942","tvEpisode","Endurance","Endurance",0,"2021","\N","\N","Adventure,Drama,Family",7.4,48,1999,"Drama","Distance running","Biographical film about Haile Gebrselassie.","athletics"
"4889","tt13403642","short","The Doctor","The Doctor",0,"\N","\N","\N","Comedy,Short",NA,NA,2013,"Documentary","","NBA TV documentary about the ABA and NBA career of Julius Erving.","basketball"
"4890","tt1340868","tvEpisode","Conflict","Conflict",0,"1956","\N","\N","Comedy,Drama,Western",NA,NA,1936,"Drama","","John Wayne as a con man who loses bareknuckle bouts on purpose.","boxing"
"4891","tt1341080","tvEpisode","The Boxer","The Boxer",0,"1958","\N","\N","Comedy",NA,NA,1997,"Drama","","Daniel Day-Lewis as an Irish boxer recently released from prison.","boxing"
"4892","tt1341188","movie","How Do You Know","How Do You Know",0,"2010","\N","121","Comedy,Drama,Romance",5.4,53568,2010,"Rom-Com","","A romantic triangle involving a softball player (Reese Witherspoon) and a Washington Nationals pitcher (Owen Wilson).","baseball"
"4893","tt13422268","tvEpisode","They Made Me a Criminal","They Made Me a Criminal",0,"2019","\N","\N","Comedy,Drama,Family",NA,NA,1939,"Drama","","Accused of murder, a boxing champ (John Garfield) becomes a fugitive.","boxing"
"4894","tt13427646","tvEpisode","Race","Race",0,"2021","\N","\N","Crime,Drama",8.3,179,2016,"Biographical","Sprints","A new dramatization of the life of Jesse Owens, highlighted by the 1936 Summer Olympics.","athletics"
"4895","tt13427646","tvEpisode","Race","Race",0,"2021","\N","\N","Crime,Drama",8.3,179,2008,"Thriller","","Bollywood story.","horse"
"4896","tt13428072","short","Cracked Up","Cracked Up",0,"2020","\N","2","Comedy,Short",NA,NA,1987,"Drama","Track","A high school athlete has a serious problem with cocaine.","athletics"
"4897","tt13428812","movie","Fearless","Fearless",0,"\N","\N","\N","Documentary",NA,NA,2006,"Biography","Various","Biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.","martialArts"
"4898","tt13431064","tvEpisode","Hard Times","Hard Times",0,"2020","\N","4","Music,Short",NA,NA,1975,"Drama","","Illegal bare-knuckle bouts in Louisiana, starring Charles Bronson.","boxing"
"4899","tt1343217","tvSeries","Easy Living","Helppo elämä",0,"2009","2011","45","Drama",7.8,419,1949,"Drama","","Pro quarterback Pete Wilson (Victor Mature) discovers he has a heart condition.","football"
"4900","tt13432986","tvEpisode","Let It Ride","Let It Ride",0,"2021","\N","\N","Crime,Drama",7.7,338,1989,"Comedy","","A down-and-out racetrack gambler (Richard Dreyfuss) has the wildest day of his life.","horse"
"4901","tt13434838","short","Pit Stop","Pit Stop",0,"2020","\N","5","Comedy,Short",NA,NA,1969,"Drama","Figure Eight","A promoter sponsors drivers in a ""new"" form of race car driving called The Figure Eight","autoracing"
"4902","tt13438224","short","Unbroken","Unbroken",0,"2019","\N","6","Short",NA,NA,2014,"Biographical","Running","An Olympic runner becomes and survives being a World War II prisoner of war","athletics"
"4903","tt13439232","tvEpisode","The Doctor","The Doctor",0,"2012","\N","\N","Comedy,Drama,Horror",NA,NA,2013,"Documentary","","NBA TV documentary about the ABA and NBA career of Julius Erving.","basketball"
"4904","tt13439330","tvEpisode","1","1",0,"2020","\N","\N","Talk-Show",NA,NA,2013,"Documentary","Formula One","Also known as 1: Life on the Limit, a documentary of the history of Formula One.","autoracing"
"4905","tt13439996","tvSeries","On the Edge","On the Edge",1,"2020","\N","\N","Adult",NA,NA,1985,"Drama","Trail running","A distance runner (Bruce Dern) fights for amateurs' rights during California's Dipsea Race.","athletics"
"4906","tt1344326","movie","Miracle","Miracle",0,"\N","\N","\N","Drama,Romance",NA,NA,2004,"Drama","","Based on the 1980 Miracle on Ice, with Kurt Russell as coach Herb Brooks.","ice hockey"
"4907","tt1344392","tvMovie","Golden Boy","Golden Boy",0,"2009","\N","30","Comedy,Romance",8.7,42,1939,"Drama","","A promising violinist (William Holden) risks his hands by prizefighting.","boxing"
"4908","tt1344711","short","Driven","Driven",0,"2008","\N","9","Short,Sport,Thriller",NA,NA,2001,"Action","Open wheel","Sylvester Stallone as a former Champ Car star.","autoracing"
"4909","tt13447288","tvEpisode","Hole in One","Hole in One",0,"\N","\N","\N","Animation,Family",NA,NA,2010,"Comedy","","Farce about a young man who joins women's golf tour.","golf"
"4910","tt13450526","tvMovie","Arena","Arena",0,"2021","\N","\N","Action",NA,NA,1953,"Drama","","Now a rodeo clown, a washed-up rider risks his life for one last try.","rodeo"
"4911","tt13450702","movie","American Underdog","American Underdog",0,"\N","\N","\N","Action,Drama",NA,NA,2021,"Drama","","The story of NFL MVP and Hall of Fame quarterback Kurt Warner, who went from stocking shelves at a supermarket to becoming an American Football star.","football"
"4912","tt1345733","short","Wolves","Wolves",0,"2008","\N","15","Short,Western",7.4,21,2016,"Drama","","Gambling of a college professor (Michael Shannon) complicates life for his son, a high school basketball star.","basketball"
"4913","tt13458238","tvEpisode","The Fighter","The Fighter",0,"2020","\N","14","Comedy,Documentary,Mystery",NA,NA,1952,"Drama","","A story by Jack London about a fighter during the 1910 Mexican rebellion.","boxing"
"4914","tt13458238","tvEpisode","The Fighter","The Fighter",0,"2020","\N","14","Comedy,Documentary,Mystery",NA,NA,1983,"Drama","","A Vietnam vet turns to boxing to raise money.","boxing"
"4915","tt13458238","tvEpisode","The Fighter","The Fighter",0,"2020","\N","14","Comedy,Documentary,Mystery",NA,NA,2010,"Biographical","","Story of Micky Ward (Mark Wahlberg) and half-brother Dicky Eklund (Christian Bale). Oscars for Bale and Melissa Leo.","boxing"
"4916","tt13458352","tvEpisode","Fighting","Fighting",0,"2020","\N","\N","Comedy,Talk-Show",8.7,10,2009,"Action drama","MMA","A New York street hustler (Channing Tatum) reneges on a guarantee to lose a big fight.","martialArts"
"4917","tt13458516","tvEpisode","Air Bud","Air Bud",0,"2020","\N","\N","Comedy",NA,NA,1997,"Comedy","","Family adventure about a basketball-playing dog.","basketball"
"4918","tt13463798","tvEpisode","Sugar","Sugar",0,"2022","\N","\N","Comedy,Drama",NA,NA,2008,"Drama","","Story about a Dominican prospect and his adjustment to life in the U.S.","baseball"
"4919","tt13465636","short","The Announcement","The Announcement",0,"2020","\N","6","Short",NA,NA,2012,"Documentary","","Made for TV follow-up to ESPN's 30 for 30 series. About the impact of Magic Johnson's 1991 announcement that he had tested positive for HIV.","basketball"
"4920","tt1346570","tvEpisode","Grand Prix","Grand Prix",0,"2000","\N","\N","Comedy,Drama",NA,NA,1966,"Drama","Open wheel","James Garner and Yves Montand in fictional story of drivers' lives and loves.","autoracing"
"4921","tt13470360","tvSeries","The Best of Times","Zui hao de shi dai",0,"2020","2020","\N","Drama",NA,NA,1986,"Comedy","","Childhood friends replay their biggest game, starring Robin Williams and Kurt Russell.","football"
"4922","tt13472226","tvEpisode","Mortal Kombat","Mortal Kombat",0,"2010","\N","\N","Comedy,Talk-Show",NA,NA,1995,"Action","Various","Based on the video game.","martialArts"
"4923","tt1348179","tvEpisode","Crossing the Line","Crossing the Line",0,"2008","\N","44","Crime,Drama,Mystery",7.2,36,2002,"Drama","","A coach of a girls' team clashes with angry parents.","basketball"
"4924","tt13484080","video","Run for Your Life","Run for Your Life",0,"1999","\N","3","Music,Short",NA,NA,1988,"Drama/Thriller","Marathon","Italian-British production starring David Carradine.","athletics"
"4925","tt13484862","tvEpisode","The Milky Way","The Milky Way",0,"2020","\N","26","Drama,Romance",NA,NA,1936,"Comedy","","A milkman (Harold Lloyd) who can deliver a punch becomes an overnight sensation.","boxing"
"4926","tt13488838","tvEpisode","Power Play","Power Play",0,"2020","\N","\N","Action",NA,NA,1994,"Drama","","Robbie Steele, ambitious Vancouver attorney, wants to win at all costs. She needs a former pro hockey star to sign with her client's struggling team.","ice hockey"
"4927","tt1348886","tvEpisode","Rodeo","Rodeo",0,"2002","\N","11","Animation,Comedy,Family",NA,NA,1952,"Drama","","Unpaid for a feed bill, Nancy Cartwright takes over a bankrupt rodeo association.","rodeo"
"4928","tt13489430","tvMiniSeries","The Widow","The Widow",1,"2019","2019","114","Adult,Drama,Romance",NA,NA,1955,"Drama","","A countess in Italy falls in love with a doomed racing driver.","autoracing"
"4929","tt1349088","tvEpisode","Coach Carter","Coach Carter",0,"2008","\N","\N","Documentary",NA,NA,2005,"Drama","","Based on a true story, starring Samuel L. Jackson as a high school coach.","basketball"
"4930","tt1349274","tvEpisode","One in a Million","One in a Million",0,"1958","\N","30","Comedy",NA,NA,1936,"Drama","","Innkeeper's daughter (Sonja Henie) skates in 1936 Winter Olympics.","figureSkating"
"4931","tt1349282","tvEpisode","Rodeo","Rodeo",0,"1958","\N","30","Comedy",NA,NA,1952,"Drama","","Unpaid for a feed bill, Nancy Cartwright takes over a bankrupt rodeo association.","rodeo"
"4932","tt1350224","tvEpisode","Play It to the Bone","Play It to the Bone",0,"\N","\N","\N","\N",NA,NA,1999,"Comedy","","Best friends (Antonio Banderas, Woody Harrelson) fight each other in Las Vegas.","boxing"
"4933","tt1350594","tvEpisode","The Final Test","The Final Test",0,"1955","\N","\N","Action,Adventure,Family",NA,NA,1953,"Drama","","A famed cricketer wants his rebellious son to attend his last match.","cricket"
"4934","tt1350597","tvEpisode","The Iron Major","The Iron Major",0,"1954","\N","\N","Action,Adventure,Family",NA,NA,1943,"Biographical","","Story of coach Frank Cavanaugh (Pat O'Brien), a war hero.","football"
"4935","tt13509362","movie","On the Edge","On the Edge",1,"2020","\N","\N","Adult",NA,NA,1985,"Drama","Trail running","A distance runner (Bruce Dern) fights for amateurs' rights during California's Dipsea Race.","athletics"
"4936","tt13509488","short","Shooting Stars","Shooting Stars",0,"2019","\N","16","Documentary,Short",NA,NA,2023,"Drama","","A Peacock original biopic about LeBron James' high school years.","basketball"
"4937","tt1351008","tvEpisode","Golf","Golf",0,"2009","\N","\N","Comedy",NA,NA,1922,"Comedy","","A golfer digs holes in his floor and plays indoors, smashing mirrors and vases.","golf"
"4938","tt1351099","movie","Bicycle Dreams","Bicycle Dreams",0,"2009","\N","104","Adventure,Documentary,Sport",6.7,109,2009,"Documentary","Road racing","A look at 3,000-mile Race Across America.","cycling"
"4939","tt13515976","tvEpisode","Tooth Fairy","Tooth Fairy",0,"2014","\N","\N","Adventure,Animation,Comedy",NA,NA,2010,"comedy","","Derek Thompson (Dwayne Johnson) is a minor league hockey player nicknamed the ""Tooth Fairy"" who becomes a real tooth fairy","ice hockey"
"4940","tt13519390","short","Brothers","Brothers",0,"2020","\N","14","Drama,Short",NA,NA,2015,"Drama","MMA","Bollywood film. The official remake of Warrior","martialArts"
"4941","tt1351998","tvEpisode","The Big Game","The Big Game",0,"1990","\N","\N","Action,Adventure,Animation",NA,NA,1936,"Comedy","","A gambler kidnaps Atlantic's quarterback before the big game vs. Erie.","football"
"4942","tt13521686","short","On the Edge","On the Edge",0,"2020","\N","16","Documentary,Short",NA,NA,1985,"Drama","Trail running","A distance runner (Bruce Dern) fights for amateurs' rights during California's Dipsea Race.","athletics"
"4943","tt1352203","tvEpisode","Heart","Heart",0,"2000","\N","\N","Action,Adventure,Animation",7.4,26,1987,"Drama","","A punchy fighter gets set up by a shady promoter (Steve Buscemi).","boxing"
"4944","tt13522810","tvEpisode","Power Play","Power Play",0,"2017","\N","\N","Adventure,Animation,Comedy",NA,NA,1994,"Drama","","Robbie Steele, ambitious Vancouver attorney, wants to win at all costs. She needs a former pro hockey star to sign with her client's struggling team.","ice hockey"
"4945","tt13523164","tvEpisode","Good News","Good News",0,"2018","\N","\N","Adventure,Animation,Comedy",NA,NA,1947,"Musical","","Tait College can win the big game, but only if its star (Peter Lawford) passes an exam.","football"
"4946","tt13528012","short","Against All Odds","Against All Odds",0,"2022","\N","\N","Documentary,Short",NA,NA,1984,"Drama","","Pro receiver (Jeff Bridges) develops fatal attraction to daughter of team's corrupt owner","football"
"4947","tt13528748","short","Wolves","Wolves",0,"2021","\N","\N","Drama,Short",NA,NA,2016,"Drama","","Gambling of a college professor (Michael Shannon) complicates life for his son, a high school basketball star.","basketball"
"4948","tt13530374","tvSeries","Street Fighter","Street Fighter",0,"1992","\N","\N","Action,Family,Fantasy",NA,NA,1994,"Action","Various","","martialArts"
"4949","tt13531468","movie","Rise","En corps",0,"2022","\N","117","Comedy,Drama",7.1,2659,2022,"Docudrama","","Disney+ release about the rise of the Antetokounmpo brothers from struggles as the sons of Nigerian immigrants to Greece to basketball prominence—and in the case of Giannis, NBA mega-stardom.","basketball"
"4950","tt1353264","tvEpisode","Trouble Brewing","Trouble Brewing",0,"1959","\N","\N","Drama",NA,NA,1939,"Musical","","Light-hearted adventure of a racetrack gambler paid off in counterfeit cash.","horse"
"4951","tt13533648","tvEpisode","Dreamer","Dreamer",1,"2012","\N","\N","Adult,Romance",NA,NA,2005,"Drama","","Family film with Kurt Russell and Dakota Fanning owning an injured thoroughbred.","horse"
