sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
224009,https://sofifa.com/player/224009/godswill-ekpolo/220002,G. Ekpolo,Elohor Godswill Ekpolo,RB,68,71,1500000.0,2000.0,26,1995-05-14,180,73,711.0,BK Häcken,Swedish Allsvenskan,1,RB,5,,2018-07-15,2021,133,Nigeria,,,,Right,3,3,1,High/Medium,Lean (170-185),No,2000000,,,77,37,57,61,64,80,62,32,61,62,42,59,60,44,54,64,76,78,59,63,66,44,60,81,83,34,74,59,55,48,42,66,64,68,64,6,8,7,16,8,,55+2,55+2,55+2,58,56,56,56,58,57+2,57+2,57+2,61+2,58+2,58+2,58+2,61+2,66+2,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,66+2,15+2,https://cdn.sofifa.net/players/224/009/22_120.png,https://cdn.sofifa.net/teams/711/60.png,https://cdn.sofifa.net/flags/se.png,,https://cdn.sofifa.net/flags/ng.png
224021,https://sofifa.com/player/224021/sheyi-ojo/220002,S. Ojo,Oluwaseyi Babajide Ojo,"RM, RW, LM",68,74,1900000.0,28000.0,24,1997-06-19,179,81,97.0,Millwall,English League Championship,2,SUB,14,Liverpool,,2022,14,England,,,,Left,3,3,1,Medium/Low,Stocky (170-185),Yes,,,Speed Dribbler (AI),78,61,62,69,31,58,64,64,44,65,44,71,62,50,59,68,79,77,70,68,66,59,33,60,64,59,48,28,66,60,65,58,26,33,32,12,10,6,10,16,,64+2,64+2,64+2,68,67,67,67,68,66+2,66+2,66+2,67+2,61+2,61+2,61+2,67+2,53+2,49+2,49+2,49+2,53+2,50+2,42+2,42+2,42+2,50+2,18+2,https://cdn.sofifa.net/players/224/021/22_120.png,https://cdn.sofifa.net/teams/97/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
224057,https://sofifa.com/player/224057/agustin-farias/220002,A. Farías,Carlos Agustín Farías,"CM, CDM",68,68,750000.0,2000.0,33,1987-12-25,177,72,111328.0,Club Deportivo Palestino,Chilian Campeonato Nacional,1,RCM,5,,2015-01-05,2022,52,Argentina,,,,Right,4,2,1,Medium/Medium,Lean (170-185),No,1000000,,Dives Into Tackles (AI),56,62,65,66,65,74,50,55,50,71,45,66,60,57,66,69,55,57,56,68,58,77,70,82,70,64,75,73,55,70,74,67,64,66,59,10,15,11,16,15,,62+2,62+2,62+2,62,64,64,64,62,65+2,65+2,65+2,64+2,68,68,68,64+2,66+2,69-1,69-1,69-1,66+2,64+2,66+2,66+2,66+2,64+2,20+2,https://cdn.sofifa.net/players/224/057/22_120.png,https://cdn.sofifa.net/teams/111328/60.png,https://cdn.sofifa.net/flags/cl.png,,https://cdn.sofifa.net/flags/ar.png
224062,https://sofifa.com/player/224062/patryk-dziczek/220002,P. Dziczek,Patryk Dziczek,CDM,68,77,2500000.0,15000.0,23,1998-03-25,180,75,46.0,Lazio,Italian Serie A,1,SUB,96,,2021-06-15,2024,37,Poland,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,4800000,,Playmaker (AI),63,47,60,65,63,73,43,43,63,69,31,63,40,40,67,66,62,64,68,64,74,47,81,89,66,55,66,68,63,64,42,64,61,63,61,10,8,12,11,15,,58+2,58+2,58+2,60,61,61,61,60,63+2,63+2,63+2,62+2,66+2,66+2,66+2,62+2,64+2,67+2,67+2,67+2,64+2,64+2,65+2,65+2,65+2,64+2,17+2,https://cdn.sofifa.net/players/224/062/22_120.png,https://cdn.sofifa.net/teams/46/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/pl.png
224099,https://sofifa.com/player/224099/lewie-coyle/220002,L. Coyle,Lewie Coyle,RB,68,71,1500000.0,5000.0,25,1995-10-15,173,67,1952.0,Hull City,English League Championship,2,RB,2,,2020-08-07,2023,14,England,,,,Right,3,2,1,High/Medium,Normal (170-185),No,2900000,,,73,45,60,64,63,68,67,39,56,63,36,62,51,42,56,64,74,72,70,67,77,54,75,75,65,50,66,62,59,59,40,63,63,65,63,10,9,9,12,11,,57+2,57+2,57+2,62,60,60,60,62,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,66+2,64+2,64+2,64+2,66+2,66+2,64+2,64+2,64+2,66+2,17+2,https://cdn.sofifa.net/players/224/099/22_120.png,https://cdn.sofifa.net/teams/1952/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
224149,https://sofifa.com/player/224149/rubio-rubin/220002,R. Rubin,Rubio Yovani Méndez Rubin,ST,68,72,1700000.0,4000.0,25,1996-03-01,180,73,111065.0,Real Salt Lake,USA Major League Soccer,1,ST,14,,2021-01-07,2021,95,United States,,,,Right,3,3,1,High/Medium,Normal (170-185),No,2600000,,,74,67,61,69,28,67,59,68,62,67,69,69,57,39,53,69,76,72,80,64,71,68,78,67,70,62,56,35,68,65,61,52,21,23,16,10,12,12,14,15,,68+2,68+2,68+2,68,68,68,68,68,67+2,67+2,67+2,67+2,61+2,61+2,61+2,67+2,51+2,49+2,49+2,49+2,51+2,47+2,43+2,43+2,43+2,47+2,18+2,https://cdn.sofifa.net/players/224/149/22_120.png,https://cdn.sofifa.net/teams/111065/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/us.png
224211,https://sofifa.com/player/224211/samy-mmaee/220002,S. Mmaee,Samy Mmaee Nwambeben,CB,68,74,1700000.0,500.0,24,1996-09-08,181,83,1874.0,Ferencvárosi TC,Hungarian Nemzeti Bajnokság I,1,LCB,3,,2021-02-03,2024,129,Morocco,,,,Right,3,2,1,Low/Medium,Normal (170-185),No,4100000,,Dives Into Tackles (AI),68,32,51,56,67,73,46,28,65,62,24,51,24,21,56,58,67,69,66,59,66,49,74,64,78,26,73,64,22,46,34,59,72,66,66,7,14,12,9,8,,48+2,48+2,48+2,50,48,48,48,50,50+2,50+2,50+2,52+2,53+2,53+2,53+2,52+2,62+2,63+2,63+2,63+2,62+2,63+2,68+2,68+2,68+2,63+2,15+2,https://cdn.sofifa.net/players/224/211/22_120.png,https://cdn.sofifa.net/teams/1874/60.png,https://cdn.sofifa.net/flags/hu.png,,https://cdn.sofifa.net/flags/ma.png
224302,https://sofifa.com/player/224302/mateusz-wieteska/220002,M. Wieteska,Mateusz Wieteska,CB,68,73,1600000.0,4000.0,24,1997-02-11,187,82,1871.0,Legia Warszawa,Polish T-Mobile Ekstraklasa,1,CB,4,,2018-06-14,2023,37,Poland,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,2400000,,,62,33,46,49,67,72,33,36,71,62,32,34,29,24,49,58,58,66,65,64,56,38,88,68,72,19,72,67,41,40,39,72,64,69,65,15,12,13,16,9,,50+2,50+2,50+2,47,48,48,48,47,48+2,48+2,48+2,49+2,53+2,53+2,53+2,49+2,60+2,63+2,63+2,63+2,60+2,62+2,68+2,68+2,68+2,62+2,19+2,https://cdn.sofifa.net/players/224/302/22_120.png,https://cdn.sofifa.net/teams/1871/60.png,https://cdn.sofifa.net/flags/pl.png,,https://cdn.sofifa.net/flags/pl.png
224358,https://sofifa.com/player/224358/daniel-ramirez-fernandez/220002,Dani Ramírez,Daniel Ramírez Fernández,CAM,68,68,1200000.0,5000.0,29,1992-06-18,175,70,873.0,Lech Poznań,Polish T-Mobile Ekstraklasa,1,SUB,10,,2020-02-06,2023,45,Spain,,,,Left,4,3,1,High/Low,Normal (170-185),No,1700000,,"Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",68,65,68,71,36,56,63,64,53,71,49,70,68,68,67,72,70,66,71,63,80,67,50,61,58,66,45,41,67,67,70,71,34,32,29,13,7,8,10,10,,65+2,65+2,65+2,68,68,68,68,68,68,68,68,68,65+2,65+2,65+2,68,54+2,53+2,53+2,53+2,54+2,51+2,45+2,45+2,45+2,51+2,16+2,https://cdn.sofifa.net/players/224/358/22_120.png,https://cdn.sofifa.net/teams/873/60.png,https://cdn.sofifa.net/flags/pl.png,,https://cdn.sofifa.net/flags/es.png
224395,https://sofifa.com/player/224395/bentley-baxter-bahn/220002,B. Bahn,Bentley Baxter Bahn,"CAM, CM",68,68,1200000.0,5000.0,28,1992-08-28,180,69,27.0,F.C. Hansa Rostock,German 2. Bundesliga,2,LDM,8,,2020-07-30,2022,21,Germany,,,,Right,3,3,1,High/Medium,Lean (170-185),No,1900000,,"Long Shot Taker (AI), Playmaker (AI)",79,64,68,70,35,64,71,60,39,67,62,68,76,72,62,70,79,79,81,67,84,71,60,90,56,65,51,31,60,68,75,62,40,30,36,13,14,16,12,13,,63+2,63+2,63+2,69-1,67,67,67,69-1,68,68,68,69-1,64+2,64+2,64+2,69-1,59+2,54+2,54+2,54+2,59+2,55+2,44+2,44+2,44+2,55+2,19+2,https://cdn.sofifa.net/players/224/395/22_120.png,https://cdn.sofifa.net/teams/27/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/de.png
224403,https://sofifa.com/player/224403/gabriel-alanis/220002,G. Alanís,Gabriel Gustavo Alanís,"LM, LB",68,68,1300000.0,5000.0,27,1994-03-16,186,73,112713.0,Club Atlético Sarmiento,Argentina Primera División,1,LM,17,Godoy Cruz,,2021,52,Argentina,,,,Left,2,3,1,High/Medium,Normal (185+),No,,,Long Passer (AI),72,60,65,67,52,68,68,57,59,67,41,66,59,62,65,70,70,73,67,72,59,69,68,74,72,62,49,53,57,63,56,70,55,45,51,15,8,9,12,16,,64+2,64+2,64+2,66,65,65,65,66,65+2,65+2,65+2,67+1,65+2,65+2,65+2,67+1,63+2,61+2,61+2,61+2,63+2,61+2,57+2,57+2,57+2,61+2,19+2,https://cdn.sofifa.net/players/224/403/22_120.png,https://cdn.sofifa.net/teams/112713/60.png,https://cdn.sofifa.net/flags/ar.png,,https://cdn.sofifa.net/flags/ar.png
224483,https://sofifa.com/player/224483/mathias-greve/220002,M. Greve,Mathias Greve,"CAM, CM",68,68,1300000.0,7000.0,26,1995-02-11,186,77,269.0,Brøndby IF,Danish Superliga,1,CAM,8,,2021-08-04,2025,13,Denmark,,,,Right,3,3,1,High/Medium,Normal (185+),No,1600000,,"Flair, Technical Dribbler (AI)",70,61,66,70,51,69,61,60,45,70,58,71,62,59,65,71,72,68,64,65,70,65,48,80,71,60,54,49,68,68,52,70,55,52,48,16,9,12,13,13,,64+2,64+2,64+2,67,67,67,67,67,68,68,68,68,67+1,67+1,67+1,68,62+2,61+2,61+2,61+2,62+2,60+2,55+2,55+2,55+2,60+2,18+2,https://cdn.sofifa.net/players/224/483/22_120.png,https://cdn.sofifa.net/teams/269/60.png,https://cdn.sofifa.net/flags/dk.png,,https://cdn.sofifa.net/flags/dk.png
224544,https://sofifa.com/player/224544/honglue-zhao/220002,Zhao Honglue,赵宏略,"LB, RB, RM",68,68,875000.0,5000.0,31,1989-12-04,180,76,112541.0,Wuhan FC,Chinese Super League,1,LB,3,,2021-04-20,2021,155,China PR,,,,Left,3,3,1,Medium/Medium,Normal (170-185),No,1400000,,,69,35,56,64,63,71,68,33,62,62,32,68,45,33,61,60,65,72,60,64,77,44,76,78,68,28,69,68,42,39,44,53,60,62,64,12,9,7,6,6,,52+2,52+2,52+2,57,53,53,53,57,54+2,54+2,54+2,60+2,57+2,57+2,57+2,60+2,66+2,63+2,63+2,63+2,66+2,66+2,64+2,64+2,64+2,66+2,14+2,https://cdn.sofifa.net/players/224/544/22_120.png,https://cdn.sofifa.net/teams/112541/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png
224604,https://sofifa.com/player/224604/shenchao-wang/220002,Wang Shenchao,王燊超,"LB, RB",68,68,825000.0,9000.0,32,1989-02-08,180,72,112540.0,Shanghai Port FC,Chinese Super League,1,LB,4,,2005-01-01,2025,155,China PR,1413.0,LB,3,Right,4,3,1,High/High,Lean (170-185),No,1300000,,Team Player,70,33,54,61,64,69,63,28,61,60,35,57,40,29,53,65,70,70,60,67,72,38,67,80,65,29,64,63,60,45,35,65,64,66,65,11,8,11,11,11,,53+2,53+2,53+2,57,55,55,55,57,55+2,55+2,55+2,60+2,58+2,58+2,58+2,60+2,66+2,63+2,63+2,63+2,66+2,66+2,64+2,64+2,64+2,66+2,17+2,https://cdn.sofifa.net/players/224/604/22_120.png,https://cdn.sofifa.net/teams/112540/60.png,https://cdn.sofifa.net/flags/cn.png,https://cdn.sofifa.net/teams/1413/60.png,https://cdn.sofifa.net/flags/cn.png
224702,https://sofifa.com/player/224702/dianzuo-liu/220002,Liu Dianzuo,刘殿座,GK,68,68,650000.0,7000.0,31,1990-06-26,190,81,111839.0,Guangzhou FC,Chinese Super League,1,GK,32,,2016-02-11,2021,155,China PR,1413.0,SUB,12,Right,3,1,1,Medium/Medium,Normal (185+),No,1000000,,,,,,,,,15,15,13,24,16,17,18,20,41,20,51,49,47,63,53,48,59,38,65,17,38,26,18,63,23,62,29,20,20,66,67,64,69,70,50,29+2,29+2,29+2,29,31,31,31,29,32+2,32+2,32+2,31+2,33+2,33+2,33+2,31+2,29+2,33+2,33+2,33+2,29+2,29+2,31+2,31+2,31+2,29+2,67+1,https://cdn.sofifa.net/players/224/702/22_120.png,https://cdn.sofifa.net/teams/111839/60.png,https://cdn.sofifa.net/flags/cn.png,https://cdn.sofifa.net/teams/1413/60.png,https://cdn.sofifa.net/flags/cn.png
224821,https://sofifa.com/player/224821/steve-rouiller/220002,S. Rouiller,Steve Rouiller,CB,68,68,1000000.0,7000.0,30,1990-07-10,183,75,324.0,Servette FC,Swiss Super League,1,RCB,4,,2018-06-16,2023,47,Switzerland,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,1500000,,"Solid Player, Leadership",52,27,47,52,68,77,28,19,70,63,25,43,29,23,67,60,51,53,50,51,75,48,90,85,77,22,66,66,26,31,39,59,69,69,65,15,7,11,11,15,,45+2,45+2,45+2,42,43,43,43,42,45+2,45+2,45+2,47+2,54+2,54+2,54+2,47+2,59+2,65+2,65+2,65+2,59+2,61+2,68,68,68,61+2,16+2,https://cdn.sofifa.net/players/224/821/22_120.png,https://cdn.sofifa.net/teams/324/60.png,https://cdn.sofifa.net/flags/ch.png,,https://cdn.sofifa.net/flags/ch.png
224842,https://sofifa.com/player/224842/greg-docherty/220002,G. Docherty,Greg Docherty,"CM, CDM",68,73,1800000.0,5000.0,24,1996-09-10,177,72,1952.0,Hull City,English League Championship,2,LDM,8,,2020-08-20,2023,42,Scotland,,,,Right,3,3,1,Medium/High,Normal (170-185),No,3500000,,Long Shot Taker (AI),68,62,65,69,65,76,59,60,58,68,58,70,61,55,65,67,65,70,74,69,71,69,79,83,73,63,74,63,63,67,53,64,65,68,65,11,16,8,12,13,,65+2,65+2,65+2,66,66,66,66,66,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,67+2,68+2,68+2,68+2,67+2,67+2,67+2,67+2,67+2,67+2,19+2,https://cdn.sofifa.net/players/224/842/22_120.png,https://cdn.sofifa.net/teams/1952/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
225072,https://sofifa.com/player/225072/zak-vyner/220002,Z. Vyner,Zak Vyner,"CB, RB, CDM",68,75,2200000.0,11000.0,24,1997-05-14,187,73,1919.0,Bristol City,English League Championship,2,RB,26,,2014-08-19,2023,14,England,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,4600000,,Long Throw-in,69,35,56,61,68,72,53,29,66,65,30,60,40,22,58,62,71,67,64,66,56,45,77,73,75,37,63,69,51,52,36,59,66,68,70,9,8,7,10,9,,54+2,54+2,54+2,57,55,55,55,57,57+2,57+2,57+2,59+2,60+2,60+2,60+2,59+2,66+2,66+2,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,15+2,https://cdn.sofifa.net/players/225/072/22_120.png,https://cdn.sofifa.net/teams/1919/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
225105,https://sofifa.com/player/225105/cristo-gonzalez-perez/220002,Cristo González,Cristo Ramón González Pérez,ST,68,74,1900000.0,7000.0,23,1997-10-14,178,69,462.0,Real Valladolid CF,Spanish Segunda División,2,RES,23,Udinese Calcio,,2022,45,Spain,,,,Right,5,3,1,Medium/Low,Normal (170-185),No,,,"Flair, Technical Dribbler (AI)",75,67,63,72,39,60,54,69,58,68,60,72,64,50,60,71,77,73,78,67,73,65,67,65,59,66,52,29,72,69,54,70,45,39,26,11,9,13,9,13,,68+2,68+2,68+2,69,70,70,70,69,70+2,70+2,70+2,68+2,64+2,64+2,64+2,68+2,54+2,53+2,53+2,53+2,54+2,51+2,48+2,48+2,48+2,51+2,17+2,https://cdn.sofifa.net/players/225/105/22_120.png,https://cdn.sofifa.net/teams/462/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
225139,https://sofifa.com/player/225139/keagan-dolly/220002,K. Dolly,Keagan Dolly,"CAM, LM",68,68,1200000.0,500.0,28,1993-01-22,170,70,110929.0,Kaizer Chiefs,South African Premier Division,1,RES,10,,2021-07-27,2025,140,South Africa,,,,Left,4,3,1,High/Medium,Normal (170-),No,2600000,,"Injury Prone, Flair, Long Shot Taker (AI), Playmaker (AI)",75,68,67,71,36,52,64,66,23,69,59,71,70,68,66,70,79,72,78,60,87,75,67,54,47,70,59,28,64,66,58,64,55,32,24,15,12,12,13,12,,63+2,63+2,63+2,69-1,67,67,67,69-1,68,68,68,67+1,63+2,63+2,63+2,67+1,53+2,52+2,52+2,52+2,53+2,49+2,43+2,43+2,43+2,49+2,18+2,https://cdn.sofifa.net/players/225/139/22_120.png,https://cdn.sofifa.net/teams/110929/60.png,https://cdn.sofifa.net/flags/za.png,,https://cdn.sofifa.net/flags/za.png
225145,https://sofifa.com/player/225145/ramahlwe-mphahlele/220002,R. Mphahlele,Ramahlwe Mphahlele,"RB, CB, RWB",68,68,875000.0,500.0,31,1990-02-01,185,80,110929.0,Kaizer Chiefs,South African Premier Division,1,RB,2,,2016-06-27,2022,140,South Africa,,,,Right,3,3,1,Medium/Medium,Normal (185+),No,1900000,,,66,33,59,65,68,62,67,24,62,64,32,63,45,42,66,68,65,67,59,59,69,32,63,60,73,49,39,67,55,45,36,69,69,70,69,11,13,9,13,13,,52+2,52+2,52+2,58,55,55,55,58,57+2,57+2,57+2,60+2,60+2,60+2,60+2,60+2,66+2,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,66+2,17+2,https://cdn.sofifa.net/players/225/145/22_120.png,https://cdn.sofifa.net/teams/110929/60.png,https://cdn.sofifa.net/flags/za.png,,https://cdn.sofifa.net/flags/za.png
225168,https://sofifa.com/player/225168/valentin-jacob/220002,V. Jacob,Valentin Jacob,"LM, CAM",68,68,1300000.0,3000.0,27,1994-06-15,171,67,110569.0,Dijon FCO,French Ligue 2,2,LM,11,,2021-06-09,2024,18,France,,,,Right,2,3,1,Medium/Medium,Normal (170-185),No,2300000,,Long Shot Taker (AI),76,66,67,69,42,45,57,61,34,71,67,66,64,65,66,73,80,72,75,48,83,70,53,65,39,72,32,42,65,71,62,60,40,49,38,8,14,9,8,11,,61+2,61+2,61+2,67,66,66,66,67,68,68,68,67+1,65+2,65+2,65+2,67+1,56+2,54+2,54+2,54+2,56+2,54+2,45+2,45+2,45+2,54+2,14+2,https://cdn.sofifa.net/players/225/168/22_120.png,https://cdn.sofifa.net/teams/110569/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/fr.png
225189,https://sofifa.com/player/225189/simone-bastoni/220002,S. Bastoni,Simone Bastoni,LB,68,72,1600000.0,6000.0,24,1996-11-05,181,74,110741.0,Spezia,Italian Serie A,1,RCM,20,,2014-07-01,2025,27,Italy,,,,Left,2,3,1,Medium/Medium,Normal (170-185),No,3000000,,,64,54,67,68,65,60,68,50,60,70,45,67,59,61,67,69,62,66,65,68,67,58,66,62,60,58,55,62,68,65,52,70,60,71,68,13,12,13,8,11,,62+2,62+2,62+2,65,65,65,65,65,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,64+2,64+2,64+2,66+2,17+2,https://cdn.sofifa.net/players/225/189/22_120.png,https://cdn.sofifa.net/teams/110741/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/it.png
225202,https://sofifa.com/player/225202/carlos-nieto-herrero/220002,Carlos Nieto,Carlos Nieto Herrero,LB,68,73,1600000.0,4000.0,25,1996-05-06,179,74,244.0,Real Zaragoza,Spanish Segunda División,2,SUB,17,,2014-07-01,2024,45,Spain,,,,Left,2,2,1,Medium/Medium,Lean (170-185),No,2700000,,,69,56,62,63,63,78,60,50,62,66,50,62,65,41,65,63,68,70,65,68,67,71,64,83,81,58,67,66,60,59,45,58,60,65,63,14,15,14,7,9,,62+2,62+2,62+2,62,62,62,62,62,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,18+2,https://cdn.sofifa.net/players/225/202/22_120.png,https://cdn.sofifa.net/teams/244/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png
225270,https://sofifa.com/player/225270/ignacio-jeraldino/220002,I. Jeraldino,Ignacio Alejandro Jeraldino Jul,ST,68,73,1800000.0,6000.0,25,1995-12-06,182,82,110144.0,Santos Laguna,Mexican Liga MX,1,RES,30,Club Atlas,,2021,55,Chile,,,,Right,3,2,1,High/Low,Normal (170-185),No,,,,66,67,47,65,27,65,38,70,68,54,52,64,51,48,40,69,67,65,58,71,54,68,84,65,75,59,36,18,73,49,70,64,32,17,17,10,11,6,9,12,,68+2,68+2,68+2,62,65,65,65,62,62+2,62+2,62+2,61+2,54+2,54+2,54+2,61+2,44+2,42+2,42+2,42+2,44+2,43+2,41+2,41+2,41+2,43+2,17+2,https://cdn.sofifa.net/players/225/270/22_120.png,https://cdn.sofifa.net/teams/110144/60.png,https://cdn.sofifa.net/flags/mx.png,,https://cdn.sofifa.net/flags/cl.png
225396,https://sofifa.com/player/225396/branco-ampuero/220002,B. Ampuero,Erwin Branco Ampuero Vera,CB,68,70,1300000.0,5000.0,27,1993-07-19,182,82,110975.0,Universidad Católica,Chilian Campeonato Nacional,1,SUB,17,,2021-03-03,2023,55,Chile,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,1900000,,Team Player,52,24,53,45,69,73,44,16,67,68,24,36,31,38,61,48,42,60,51,59,60,42,91,64,81,17,61,63,27,40,47,62,69,72,69,8,9,11,12,16,,42+2,42+2,42+2,42,41,41,41,42,44+2,44+2,44+2,46+2,52+2,52+2,52+2,46+2,60+2,63+2,63+2,63+2,60+2,62+2,68+2,68+2,68+2,62+2,16+2,https://cdn.sofifa.net/players/225/396/22_120.png,https://cdn.sofifa.net/teams/110975/60.png,https://cdn.sofifa.net/flags/cl.png,,https://cdn.sofifa.net/flags/cl.png
225529,https://sofifa.com/player/225529/nathan-raphael-pelae-cardoso/220002,Nathan,Nathan Raphael Pelae Cardoso,CB,68,71,1400000.0,3000.0,26,1995-05-13,189,78,111928.0,San Jose Earthquakes,USA Major League Soccer,1,RCB,13,,2021-07-01,2023,54,Brazil,,,,Right,2,2,1,Low/Medium,Lean (185+),No,2100000,,"Dives Into Tackles (AI), Power Header",73,45,50,56,66,76,43,39,66,59,39,50,41,39,62,57,75,71,70,66,66,64,89,68,76,42,83,66,47,39,47,50,66,66,66,10,11,11,9,8,,56+2,56+2,56+2,54,54,54,54,54,53+2,53+2,53+2,55+2,56+2,56+2,56+2,55+2,62+2,64+2,64+2,64+2,62+2,64+2,68+2,68+2,68+2,64+2,16+2,https://cdn.sofifa.net/players/225/529/22_120.png,https://cdn.sofifa.net/teams/111928/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/br.png
225530,https://sofifa.com/player/225530/obbi-oulare/220002,O. Oularé,Mamadou Obbi Oularé,ST,68,71,1600000.0,17000.0,25,1996-01-08,196,104,1932.0,Barnsley,English League Championship,2,SUB,58,,2021-07-26,2024,7,Belgium,,,,Right,3,3,1,Medium/Low,Stocky (185+),No,3100000,#Strength,Injury Prone,64,69,55,58,28,74,52,65,73,67,67,60,40,29,38,62,60,67,45,64,33,80,63,38,94,68,71,22,67,62,68,63,28,21,20,9,6,8,9,14,,68+2,68+2,68+2,62,65,65,65,62,62+2,62+2,62+2,60+2,55+2,55+2,55+2,60+2,44+2,45+2,45+2,45+2,44+2,42+2,46+2,46+2,46+2,42+2,15+2,https://cdn.sofifa.net/players/225/530/22_120.png,https://cdn.sofifa.net/teams/1932/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/be.png
225543,https://sofifa.com/player/225543/bradley-collins/220002,B. Collins,Bradley Collins,GK,68,73,1500000.0,10000.0,24,1997-02-18,184,69,1932.0,Barnsley,English League Championship,2,GK,40,,2019-07-01,2023,14,England,,,,Right,2,1,1,Medium/Medium,Normal (170-185),Yes,2900000,,,,,,,,,20,15,21,29,19,20,19,12,26,27,41,45,33,67,63,50,55,25,51,16,20,20,11,23,25,46,11,19,17,68,64,67,65,69,43,29+2,29+2,29+2,27,28,28,28,27,27+2,27+2,27+2,28+2,27+2,27+2,27+2,28+2,27+2,26+2,26+2,26+2,27+2,27+2,26+2,26+2,26+2,27+2,67+2,https://cdn.sofifa.net/players/225/543/22_120.png,https://cdn.sofifa.net/teams/1932/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
225589,https://sofifa.com/player/225589/jason-kerr/220002,J. Kerr,Jason Kerr,CB,68,75,2200000.0,2000.0,24,1997-02-06,190,75,1917.0,Wigan Athletic,English League One,3,SUB,15,,2021-08-31,2024,42,Scotland,,,,Right,3,2,1,High/Medium,Normal (185+),No,4300000,,,68,49,52,59,65,81,39,49,69,61,36,56,39,40,62,60,69,68,62,62,64,61,92,78,84,37,75,64,55,48,58,66,66,65,64,13,15,14,11,12,,59+2,59+2,59+2,56,57,57,57,56,56+2,56+2,56+2,58+2,59+2,59+2,59+2,58+2,62+2,65+2,65+2,65+2,62+2,63+2,68+2,68+2,68+2,63+2,18+2,https://cdn.sofifa.net/players/225/589/22_120.png,https://cdn.sofifa.net/teams/1917/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-sct.png
