AgeClass,Name,Sex,Event,Equipment,Age,BirthYearClass,Division,BodyweightKg,WeightClassKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,Lift,Best_lift
5-12,Hannah Preston,FALSE,SBD,Raw,9.5,NA,FR-Y1,27.8,30,77.5,1,115.07,129.83,129.68,NA,Yes,USA,MI,USAPL,Best3BenchKg,17.5
5-12,Hannah Preston,FALSE,SBD,Raw,9.5,NA,FR-Y1,27.8,30,77.5,1,115.07,129.83,129.68,NA,Yes,USA,MI,USAPL,Best3DeadliftKg,35
5-12,Harleeanne Shaffer,FALSE,SBD,Raw,11.5,NA,FR-Y2,89.85,90,147.5,1,131.6,127.54,110.88,27.18,Yes,USA,NE,USAPL,Best3SquatKg,50
5-12,Harleeanne Shaffer,FALSE,SBD,Raw,11.5,NA,FR-Y2,89.85,90,147.5,1,131.6,127.54,110.88,27.18,Yes,USA,NE,USAPL,Best3BenchKg,30
5-12,Harleeanne Shaffer,FALSE,SBD,Raw,11.5,NA,FR-Y2,89.85,90,147.5,1,131.6,127.54,110.88,27.18,Yes,USA,NE,USAPL,Best3DeadliftKg,67.5
5-12,Harlow Molfino,FALSE,SBD,Raw,9.5,NA,FR-Y1,40,40,140,1,207.87,209.1,190.1,46.45,Yes,USA,VA,USAPL,Best3SquatKg,45
5-12,Harlow Molfino,FALSE,SBD,Raw,9.5,NA,FR-Y1,40,40,140,1,207.87,209.1,190.1,46.45,Yes,USA,VA,USAPL,Best3BenchKg,30
5-12,Harlow Molfino,FALSE,SBD,Raw,9.5,NA,FR-Y1,40,40,140,1,207.87,209.1,190.1,46.45,Yes,USA,VA,USAPL,Best3DeadliftKg,65
5-12,Harper Case,FALSE,SBD,Raw,9.5,NA,FR-Y2,64.7,67.5,167.5,1,177.28,176.33,155.65,36.04,Yes,USA,MI,USAPL,Best3SquatKg,62.5
5-12,Harper Case,FALSE,SBD,Raw,9.5,NA,FR-Y2,64.7,67.5,167.5,1,177.28,176.33,155.65,36.04,Yes,USA,MI,USAPL,Best3BenchKg,30
5-12,Harper Case,FALSE,SBD,Raw,9.5,NA,FR-Y2,64.7,67.5,167.5,1,177.28,176.33,155.65,36.04,Yes,USA,MI,USAPL,Best3DeadliftKg,75
5-12,Hayley Gutierez,FALSE,SBD,Raw,12,NA,T 12-13,46.99,48,152.5,1,199.89,205.13,182.86,42.28,Yes,NA,NA,AAU,Best3SquatKg,47.5
5-12,Hayley Gutierez,FALSE,SBD,Raw,12,NA,T 12-13,46.99,48,152.5,1,199.89,205.13,182.86,42.28,Yes,NA,NA,AAU,Best3BenchKg,30
5-12,Hayley Gutierez,FALSE,SBD,Raw,12,NA,T 12-13,46.99,48,152.5,1,199.89,205.13,182.86,42.28,Yes,NA,NA,AAU,Best3DeadliftKg,75
5-12,Heidi Caprio,FALSE,SBD,Raw,11.5,NA,FR-Y2,43.1,47,127.5,1,178.44,181.99,163.63,38.73,Yes,USA,TX,USAPL,Best3SquatKg,47.5
5-12,Heidi Caprio,FALSE,SBD,Raw,11.5,NA,FR-Y2,43.1,47,127.5,1,178.44,181.99,163.63,38.73,Yes,USA,TX,USAPL,Best3BenchKg,27.5
5-12,Heidi Caprio,FALSE,SBD,Raw,11.5,NA,FR-Y2,43.1,47,127.5,1,178.44,181.99,163.63,38.73,Yes,USA,TX,USAPL,Best3DeadliftKg,52.5
5-12,Ila Paladino,FALSE,SBD,Raw,9,NA,Youth 11 & Under,31.3,44,68,1,100.97,112.03,108.98,NA,Yes,USA,NE,RAW,Best3SquatKg,16.5
5-12,Ila Paladino,FALSE,SBD,Raw,9,NA,Youth 11 & Under,31.3,44,68,1,100.97,112.03,108.98,NA,Yes,USA,NE,RAW,Best3BenchKg,21.5
5-12,Ila Paladino,FALSE,SBD,Raw,9,NA,Youth 11 & Under,31.3,44,68,1,100.97,112.03,108.98,NA,Yes,USA,NE,RAW,Best3DeadliftKg,30
5-12,Irina Avdoyan,FALSE,SBD,Raw,11.5,NA,Sub-Juniors,34.95,43,95,2,141.06,151.34,141.86,NA,Yes,NA,NA,FPR,Best3SquatKg,30
5-12,Irina Avdoyan,FALSE,SBD,Raw,11.5,NA,Sub-Juniors,34.95,43,95,2,141.06,151.34,141.86,NA,Yes,NA,NA,FPR,Best3BenchKg,25
5-12,Irina Avdoyan,FALSE,SBD,Raw,11.5,NA,Sub-Juniors,34.95,43,95,2,141.06,151.34,141.86,NA,Yes,NA,NA,FPR,Best3DeadliftKg,40
5-12,Irina Trusova,FALSE,SBD,Raw,11.5,NA,Open,41,47,182.5,1,265.65,268.71,243.29,58.75,Yes,Russia,NA,FPR,Best3SquatKg,67.5
5-12,Irina Trusova,FALSE,SBD,Raw,11.5,NA,Open,41,47,182.5,1,265.65,268.71,243.29,58.75,Yes,Russia,NA,FPR,Best3BenchKg,35
5-12,Irina Trusova,FALSE,SBD,Raw,11.5,NA,Open,41,47,182.5,1,265.65,268.71,243.29,58.75,Yes,Russia,NA,FPR,Best3DeadliftKg,80
5-12,Isabella Familia,FALSE,SBD,Raw,10.5,NA,FR-Y1,30.6,35,60,1,89.09,99.32,97.49,NA,Yes,USA,CA,USAPL,Best3SquatKg,17.5
5-12,Isabella Familia,FALSE,SBD,Raw,10.5,NA,FR-Y1,30.6,35,60,1,89.09,99.32,97.49,NA,Yes,USA,CA,USAPL,Best3BenchKg,15
5-12,Isabella Familia,FALSE,SBD,Raw,10.5,NA,FR-Y1,30.6,35,60,1,89.09,99.32,97.49,NA,Yes,USA,CA,USAPL,Best3DeadliftKg,27.5
5-12,Isabella Sallie,FALSE,SBD,Raw,8.5,NA,FR-Y1,22.5,30,65,1,96.51,109.03,108.83,NA,Yes,USA,OK,USAPL,Best3SquatKg,17.5
5-12,Isabella Sallie,FALSE,SBD,Raw,8.5,NA,FR-Y1,22.5,30,65,1,96.51,109.03,108.83,NA,Yes,USA,OK,USAPL,Best3BenchKg,10
5-12,Isabella Sallie,FALSE,SBD,Raw,8.5,NA,FR-Y1,22.5,30,65,1,96.51,109.03,108.83,NA,Yes,USA,OK,USAPL,Best3DeadliftKg,37.5
5-12,Isabelle Boone,FALSE,SBD,Raw,11.5,NA,FR-Y2,38.4,40,150,1,222.72,229.03,209.83,52.46,Yes,USA,IA,USAPL,Best3SquatKg,57.5
5-12,Isabelle Boone,FALSE,SBD,Raw,11.5,NA,FR-Y2,38.4,40,150,1,222.72,229.03,209.83,52.46,Yes,USA,IA,USAPL,Best3BenchKg,30
5-12,Isabelle Boone,FALSE,SBD,Raw,11.5,NA,FR-Y2,38.4,40,150,1,222.72,229.03,209.83,52.46,Yes,USA,IA,USAPL,Best3DeadliftKg,62.5
5-12,Isla Heath,FALSE,SBD,Raw,9,NA,Amateur Youth,48.81,52,123.06,1,156.88,160.98,143.13,32.89,Yes,NA,NA,RPS,Best3SquatKg,35.38
5-12,Isla Heath,FALSE,SBD,Raw,9,NA,Amateur Youth,48.81,52,123.06,1,156.88,160.98,143.13,32.89,Yes,NA,NA,RPS,Best3BenchKg,22.68
5-12,Isla Heath,FALSE,SBD,Raw,9,NA,Amateur Youth,48.81,52,123.06,1,156.88,160.98,143.13,32.89,Yes,NA,NA,RPS,Best3DeadliftKg,65
5-12,Ivory Collier,FALSE,SBD,Raw,11.5,NA,FR-Y2,34.5,35,114,1,169.27,182.49,171.71,NA,Yes,USA,WA,USAPL,Best3SquatKg,37.5
5-12,Ivory Collier,FALSE,SBD,Raw,11.5,NA,FR-Y2,34.5,35,114,1,169.27,182.49,171.71,NA,Yes,USA,WA,USAPL,Best3BenchKg,16.5
5-12,Ivory Collier,FALSE,SBD,Raw,11.5,NA,FR-Y2,34.5,35,114,1,169.27,182.49,171.71,NA,Yes,USA,WA,USAPL,Best3DeadliftKg,60
5-12,Ivy Scheer,FALSE,SBD,Raw,11.5,NA,FR-Y2,33.5,NA,136.5,1,202.67,220.74,209.59,NA,Yes,USA,KY,USAPL,Best3SquatKg,47.5
5-12,Ivy Scheer,FALSE,SBD,Raw,11.5,NA,FR-Y2,33.5,NA,136.5,1,202.67,220.74,209.59,NA,Yes,USA,KY,USAPL,Best3BenchKg,24
5-12,Ivy Scheer,FALSE,SBD,Raw,11.5,NA,FR-Y2,33.5,NA,136.5,1,202.67,220.74,209.59,NA,Yes,USA,KY,USAPL,Best3DeadliftKg,65
5-12,Jacqueline Lavoie,FALSE,SBD,Raw,12,NA,Teen 12-13,56,56,149.69,1,173.51,176.13,155.79,35.59,Yes,NA,NA,AAU,Best3SquatKg,45.36
5-12,Jacqueline Lavoie,FALSE,SBD,Raw,12,NA,Teen 12-13,56,56,149.69,1,173.51,176.13,155.79,35.59,Yes,NA,NA,AAU,Best3BenchKg,31.75
5-12,Jacqueline Lavoie,FALSE,SBD,Raw,12,NA,Teen 12-13,56,56,149.69,1,173.51,176.13,155.79,35.59,Yes,NA,NA,AAU,Best3DeadliftKg,72.57
5-12,Jade Nguyen,FALSE,SBD,Raw,7.5,NA,FR-Y1,29.35,30,97.5,1,144.77,162.49,162.4,NA,Yes,USA,IN,USAPL,Best3SquatKg,30
5-12,Jade Nguyen,FALSE,SBD,Raw,7.5,NA,FR-Y1,29.35,30,97.5,1,144.77,162.49,162.4,NA,Yes,USA,IN,USAPL,Best3BenchKg,17.5
5-12,Jade Nguyen,FALSE,SBD,Raw,7.5,NA,FR-Y1,29.35,30,97.5,1,144.77,162.49,162.4,NA,Yes,USA,IN,USAPL,Best3DeadliftKg,50
5-12,Jade Zavala,FALSE,SBD,Raw,8.5,NA,FR-Y1,25.34,30,93.5,1,138.83,156.84,156.55,NA,Yes,USA,TX,USAPL,Best3SquatKg,32.5
5-12,Jade Zavala,FALSE,SBD,Raw,8.5,NA,FR-Y1,25.34,30,93.5,1,138.83,156.84,156.55,NA,Yes,USA,TX,USAPL,Best3BenchKg,16
5-12,Jade Zavala,FALSE,SBD,Raw,8.5,NA,FR-Y1,25.34,30,93.5,1,138.83,156.84,156.55,NA,Yes,USA,TX,USAPL,Best3DeadliftKg,45
5-12,Jadelyn Rodriguez,FALSE,SBD,Raw,12,NA,RT 12-13,67.5,67.5,172.5,1,178.09,176.06,155.31,36.19,Yes,USA,CA,AAU,Best3SquatKg,57.5
5-12,Jadelyn Rodriguez,FALSE,SBD,Raw,12,NA,RT 12-13,67.5,67.5,172.5,1,178.09,176.06,155.31,36.19,Yes,USA,CA,AAU,Best3BenchKg,37.5
5-12,Jadelyn Rodriguez,FALSE,SBD,Raw,12,NA,RT 12-13,67.5,67.5,172.5,1,178.09,176.06,155.31,36.19,Yes,USA,CA,AAU,Best3DeadliftKg,77.5
5-12,Jadyn Shepherd,FALSE,SBD,Raw,10.5,NA,FR-Y,40.6,43,147.5,1,216.4,218.43,198.08,48.05,Yes,USA,ID,USAPL,Best3SquatKg,52.5
5-12,Jadyn Shepherd,FALSE,SBD,Raw,10.5,NA,FR-Y,40.6,43,147.5,1,216.4,218.43,198.08,48.05,Yes,USA,ID,USAPL,Best3BenchKg,25
5-12,Jadyn Shepherd,FALSE,SBD,Raw,10.5,NA,FR-Y,40.6,43,147.5,1,216.4,218.43,198.08,48.05,Yes,USA,ID,USAPL,Best3DeadliftKg,70
5-12,Jailah Howe,FALSE,SBD,Raw,10.5,NA,FR-Y2,40.7,44,151,1,221.1,223.29,202.41,49.04,Yes,USA,KY,USAPL,Best3SquatKg,55
5-12,Jailah Howe,FALSE,SBD,Raw,10.5,NA,FR-Y2,40.7,44,151,1,221.1,223.29,202.41,49.04,Yes,USA,KY,USAPL,Best3BenchKg,31
5-12,Jailah Howe,FALSE,SBD,Raw,10.5,NA,FR-Y2,40.7,44,151,1,221.1,223.29,202.41,49.04,Yes,USA,KY,USAPL,Best3DeadliftKg,65
5-12,Jasmin Darrell,FALSE,SBD,Raw,11,NA,RY 10-11,30,30,65.77,1,97.66,109.25,108.14,NA,Yes,USA,OH,AAU,Best3SquatKg,15.88
5-12,Jasmin Darrell,FALSE,SBD,Raw,11,NA,RY 10-11,30,30,65.77,1,97.66,109.25,108.14,NA,Yes,USA,OH,AAU,Best3BenchKg,15.88
5-12,Jasmin Darrell,FALSE,SBD,Raw,11,NA,RY 10-11,30,30,65.77,1,97.66,109.25,108.14,NA,Yes,USA,OH,AAU,Best3DeadliftKg,34.02
5-12,Jasmine Hoffman,FALSE,SBD,Raw,12,NA,Youth 11-12,34.93,39,108.87,1,161.65,173.47,162.64,NA,Yes,USA,IN,APA,Best3SquatKg,27.22
5-12,Jasmine Hoffman,FALSE,SBD,Raw,12,NA,Youth 11-12,34.93,39,108.87,1,161.65,173.47,162.64,NA,Yes,USA,IN,APA,Best3BenchKg,24.95
5-12,Jasmine Hoffman,FALSE,SBD,Raw,12,NA,Youth 11-12,34.93,39,108.87,1,161.65,173.47,162.64,NA,Yes,USA,IN,APA,Best3DeadliftKg,56.7
5-12,Jayda Hammond,FALSE,SBD,Raw,9.5,NA,FR-Y,58.3,60,192.5,1,217.34,219.47,193.99,44.41,Yes,NA,NA,USAPL,Best3SquatKg,67.5
5-12,Jayda Hammond,FALSE,SBD,Raw,9.5,NA,FR-Y,58.3,60,192.5,1,217.34,219.47,193.99,44.41,Yes,NA,NA,USAPL,Best3BenchKg,32.5
5-12,Jayda Hammond,FALSE,SBD,Raw,9.5,NA,FR-Y,58.3,60,192.5,1,217.34,219.47,193.99,44.41,Yes,NA,NA,USAPL,Best3DeadliftKg,92.5
5-12,Jeaniva Milie,FALSE,SBD,Raw,10,NA,Open,33.34,44,85,2,126.21,137.67,130.92,NA,Yes,USA,PA,RAW,Best3SquatKg,27.5
5-12,Jeaniva Milie,FALSE,SBD,Raw,10,NA,Open,33.34,44,85,2,126.21,137.67,130.92,NA,Yes,USA,PA,RAW,Best3BenchKg,17.5
5-12,Jeaniva Milie,FALSE,SBD,Raw,10,NA,Open,33.34,44,85,2,126.21,137.67,130.92,NA,Yes,USA,PA,RAW,Best3DeadliftKg,40
5-12,Jenna Storm,FALSE,SBD,Raw,11.5,NA,FR-Y2,37.2,40,102.5,1,152.19,158.97,146.65,37.43,Yes,USA,KY,USAPL,Best3SquatKg,32.5
5-12,Jenna Storm,FALSE,SBD,Raw,11.5,NA,FR-Y2,37.2,40,102.5,1,152.19,158.97,146.65,37.43,Yes,USA,KY,USAPL,Best3BenchKg,20
5-12,Jenna Storm,FALSE,SBD,Raw,11.5,NA,FR-Y2,37.2,40,102.5,1,152.19,158.97,146.65,37.43,Yes,USA,KY,USAPL,Best3DeadliftKg,50
5-12,Jennie Herrera,FALSE,SBD,Raw,9.5,NA,FR-Y2,74,75,127.5,1,125.07,122.24,107.58,25.46,Yes,USA,SC,USAPL,Best3SquatKg,37.5
5-12,Jennie Herrera,FALSE,SBD,Raw,9.5,NA,FR-Y2,74,75,127.5,1,125.07,122.24,107.58,25.46,Yes,USA,SC,USAPL,Best3BenchKg,30
5-12,Jennie Herrera,FALSE,SBD,Raw,9.5,NA,FR-Y2,74,75,127.5,1,125.07,122.24,107.58,25.46,Yes,USA,SC,USAPL,Best3DeadliftKg,60
5-12,Jennifer Motley,FALSE,SBD,Raw,12,NA,Teen 12-13,67.5,67.5,163.29,1,168.58,166.66,147.01,34.25,Yes,NA,NA,AAU,Best3SquatKg,61.24
5-12,Jennifer Motley,FALSE,SBD,Raw,12,NA,Teen 12-13,67.5,67.5,163.29,1,168.58,166.66,147.01,34.25,Yes,NA,NA,AAU,Best3BenchKg,31.75
5-12,Jennifer Motley,FALSE,SBD,Raw,12,NA,Teen 12-13,67.5,67.5,163.29,1,168.58,166.66,147.01,34.25,Yes,NA,NA,AAU,Best3DeadliftKg,70.31
5-12,Jennifer Slagus,FALSE,SBD,Raw,11,NA,11-12,75,75,270,1,262.97,256.67,225.78,53.57,Yes,NA,NA,WNPF,Best3SquatKg,85
5-12,Jennifer Slagus,FALSE,SBD,Raw,11,NA,11-12,75,75,270,1,262.97,256.67,225.78,53.57,Yes,NA,NA,WNPF,Best3BenchKg,47.5
5-12,Jennifer Slagus,FALSE,SBD,Raw,11,NA,11-12,75,75,270,1,262.97,256.67,225.78,53.57,Yes,NA,NA,WNPF,Best3DeadliftKg,137.5
5-12,Jessica Day #2,FALSE,SBD,Raw,9.5,NA,FR-Y2,46.4,48,125,1,165.39,169.67,151.4,35.1,Yes,USA,MA,USAPL,Best3SquatKg,40
5-12,Jessica Day #2,FALSE,SBD,Raw,9.5,NA,FR-Y2,46.4,48,125,1,165.39,169.67,151.4,35.1,Yes,USA,MA,USAPL,Best3BenchKg,25
5-12,Jessica Day #2,FALSE,SBD,Raw,9.5,NA,FR-Y2,46.4,48,125,1,165.39,169.67,151.4,35.1,Yes,USA,MA,USAPL,Best3DeadliftKg,60
5-12,Joanna Perez Negron,FALSE,SBD,Raw,11.5,NA,Open,75,75,187.5,2,182.62,178.25,156.79,37.2,Yes,NA,NA,AAU,Best3SquatKg,55
5-12,Joanna Perez Negron,FALSE,SBD,Raw,11.5,NA,Open,75,75,187.5,2,182.62,178.25,156.79,37.2,Yes,NA,NA,AAU,Best3BenchKg,40
5-12,Joanna Perez Negron,FALSE,SBD,Raw,11.5,NA,Open,75,75,187.5,2,182.62,178.25,156.79,37.2,Yes,NA,NA,AAU,Best3DeadliftKg,92.5
5-12,Joleen Flagg,FALSE,SBD,Raw,9.5,NA,FR-Y2,38.6,40,125,2,185.6,190.35,174.21,43.41,Yes,USA,NC,USAPL,Best3SquatKg,40
5-12,Joleen Flagg,FALSE,SBD,Raw,9.5,NA,FR-Y2,38.6,40,125,2,185.6,190.35,174.21,43.41,Yes,USA,NC,USAPL,Best3BenchKg,25
5-12,Joleen Flagg,FALSE,SBD,Raw,9.5,NA,FR-Y2,38.6,40,125,2,185.6,190.35,174.21,43.41,Yes,USA,NC,USAPL,Best3DeadliftKg,60
5-12,Jordan Eichhorn,FALSE,SBD,Raw,11,NA,11-12,44,44,131.54,1,181.18,185.22,166.13,39.05,Yes,USA,NJ,WNPF,Best3SquatKg,45.36
5-12,Jordan Eichhorn,FALSE,SBD,Raw,11,NA,11-12,44,44,131.54,1,181.18,185.22,166.13,39.05,Yes,USA,NJ,WNPF,Best3BenchKg,22.68
5-12,Jordan Eichhorn,FALSE,SBD,Raw,11,NA,11-12,44,44,131.54,1,181.18,185.22,166.13,39.05,Yes,USA,NJ,WNPF,Best3DeadliftKg,63.5
5-12,Jordyn Halladay,FALSE,SBD,Raw,10.5,NA,Youth 2,46.5,47,150,1,198.15,203.29,181.37,42.03,Yes,Canada,NA,CPU,Best3SquatKg,54
5-12,Jordyn Halladay,FALSE,SBD,Raw,10.5,NA,Youth 2,46.5,47,150,1,198.15,203.29,181.37,42.03,Yes,Canada,NA,CPU,Best3BenchKg,30
5-12,Jordyn Halladay,FALSE,SBD,Raw,10.5,NA,Youth 2,46.5,47,150,1,198.15,203.29,181.37,42.03,Yes,Canada,NA,CPU,Best3DeadliftKg,66
5-12,Julia Kylie D Yonzon,FALSE,SBD,Single-ply,11.5,NA,Developmental,74.5,57+,247.5,1,241.92,236.28,207.89,40.98,Yes,NA,NA,PAP,Best3SquatKg,105
5-12,Julia Kylie D Yonzon,FALSE,SBD,Single-ply,11.5,NA,Developmental,74.5,57+,247.5,1,241.92,236.28,207.89,40.98,Yes,NA,NA,PAP,Best3BenchKg,40
5-12,Julia Kylie D Yonzon,FALSE,SBD,Single-ply,11.5,NA,Developmental,74.5,57+,247.5,1,241.92,236.28,207.89,40.98,Yes,NA,NA,PAP,Best3DeadliftKg,102.5
5-12,Julianna Delatorre,FALSE,SBD,Raw,8.5,NA,FR-Y1,38,40,136.5,1,202.67,209.53,192.38,48.41,Yes,USA,AZ,USAPL,Best3SquatKg,57.5
5-12,Julianna Delatorre,FALSE,SBD,Raw,8.5,NA,FR-Y1,38,40,136.5,1,202.67,209.53,192.38,48.41,Yes,USA,AZ,USAPL,Best3BenchKg,24
5-12,Julianna Delatorre,FALSE,SBD,Raw,8.5,NA,FR-Y1,38,40,136.5,1,202.67,209.53,192.38,48.41,Yes,USA,AZ,USAPL,Best3DeadliftKg,55
5-12,Juliette Phillips,FALSE,SBD,Raw,10.5,NA,FR-Y2,29.63,30,135,1,200.45,224.68,223.61,NA,Yes,USA,AZ,USAPL,Best3SquatKg,50
5-12,Juliette Phillips,FALSE,SBD,Raw,10.5,NA,FR-Y2,29.63,30,135,1,200.45,224.68,223.61,NA,Yes,USA,AZ,USAPL,Best3BenchKg,22.5
5-12,Juliette Phillips,FALSE,SBD,Raw,10.5,NA,FR-Y2,29.63,30,135,1,200.45,224.68,223.61,NA,Yes,USA,AZ,USAPL,Best3DeadliftKg,62.5
5-12,K. Tychkova,FALSE,SBD,Raw,11.5,NA,Teen,27.6,36,110,1,163.33,184.34,184.09,NA,Yes,NA,NA,KPF,Best3SquatKg,40
5-12,K. Tychkova,FALSE,SBD,Raw,11.5,NA,Teen,27.6,36,110,1,163.33,184.34,184.09,NA,Yes,NA,NA,KPF,Best3BenchKg,20
5-12,K. Tychkova,FALSE,SBD,Raw,11.5,NA,Teen,27.6,36,110,1,163.33,184.34,184.09,NA,Yes,NA,NA,KPF,Best3DeadliftKg,50
5-12,Kaci Hodgson,FALSE,SBD,Raw,11.5,NA,FR-Y3,54.7,57,182.5,1,214.88,218.72,193.57,44.19,Yes,USA,KS,USAPL,Best3SquatKg,55
5-12,Kaci Hodgson,FALSE,SBD,Raw,11.5,NA,FR-Y3,54.7,57,182.5,1,214.88,218.72,193.57,44.19,Yes,USA,KS,USAPL,Best3BenchKg,30
5-12,Kaci Hodgson,FALSE,SBD,Raw,11.5,NA,FR-Y3,54.7,57,182.5,1,214.88,218.72,193.57,44.19,Yes,USA,KS,USAPL,Best3DeadliftKg,97.5
5-12,Kailani Bareng,FALSE,SBD,Raw,11.5,NA,FR-Y3,41.5,44,185,1,266.71,270.41,244.38,58.69,Yes,USA,HI,USAPL,Best3SquatKg,60
5-12,Kailani Bareng,FALSE,SBD,Raw,11.5,NA,FR-Y3,41.5,44,185,1,266.71,270.41,244.38,58.69,Yes,USA,HI,USAPL,Best3BenchKg,42.5
5-12,Kailani Bareng,FALSE,SBD,Raw,11.5,NA,FR-Y3,41.5,44,185,1,266.71,270.41,244.38,58.69,Yes,USA,HI,USAPL,Best3DeadliftKg,82.5
5-12,Kaiya Blackhurst,FALSE,SBD,Raw,11.5,NA,FR-Y3,40.66,44,152.5,4,223.47,225.64,204.57,49.59,Yes,USA,AZ,USAPL,Best3SquatKg,50
5-12,Kaiya Blackhurst,FALSE,SBD,Raw,11.5,NA,FR-Y3,40.66,44,152.5,4,223.47,225.64,204.57,49.59,Yes,USA,AZ,USAPL,Best3BenchKg,27.5
5-12,Kaiya Blackhurst,FALSE,SBD,Raw,11.5,NA,FR-Y3,40.66,44,152.5,4,223.47,225.64,204.57,49.59,Yes,USA,AZ,USAPL,Best3DeadliftKg,75
5-12,Kalia Souza,FALSE,SBD,Raw,11.5,NA,FR-Y3,55.6,57,150,1,174.7,177.49,157.02,35.86,Yes,USA,HI,USAPL,Best3SquatKg,47.5
5-12,Kalia Souza,FALSE,SBD,Raw,11.5,NA,FR-Y3,55.6,57,150,1,174.7,177.49,157.02,35.86,Yes,USA,HI,USAPL,Best3BenchKg,37.5
5-12,Kalia Souza,FALSE,SBD,Raw,11.5,NA,FR-Y3,55.6,57,150,1,174.7,177.49,157.02,35.86,Yes,USA,HI,USAPL,Best3DeadliftKg,65
5-12,Kamryn Merrell,FALSE,SBD,Raw,10.5,NA,FR-Y2,49.6,52,117.5,1,148.08,151.86,134.9,30.94,Yes,USA,OH,USAPL,Best3SquatKg,40
5-12,Kamryn Merrell,FALSE,SBD,Raw,10.5,NA,FR-Y2,49.6,52,117.5,1,148.08,151.86,134.9,30.94,Yes,USA,OH,USAPL,Best3BenchKg,20
5-12,Kamryn Merrell,FALSE,SBD,Raw,10.5,NA,FR-Y2,49.6,52,117.5,1,148.08,151.86,134.9,30.94,Yes,USA,OH,USAPL,Best3DeadliftKg,57.5
5-12,Kara Giroski,FALSE,SBD,Raw,12,NA,11-12,56,56,222.26,1,257.63,261.51,231.32,52.84,Yes,USA,PA,WNPF,Best3SquatKg,72.57
5-12,Kara Giroski,FALSE,SBD,Raw,12,NA,11-12,56,56,222.26,1,257.63,261.51,231.32,52.84,Yes,USA,PA,WNPF,Best3BenchKg,43.09
5-12,Kara Giroski,FALSE,SBD,Raw,12,NA,11-12,56,56,222.26,1,257.63,261.51,231.32,52.84,Yes,USA,PA,WNPF,Best3DeadliftKg,106.59
5-12,Kara Trenhaile,FALSE,SBD,Raw,12,NA,RT 12-13,59.42,60,182.5,1,203.56,205.01,181.16,41.53,Yes,NA,NA,AAU,Best3SquatKg,57.5
5-12,Kara Trenhaile,FALSE,SBD,Raw,12,NA,RT 12-13,59.42,60,182.5,1,203.56,205.01,181.16,41.53,Yes,NA,NA,AAU,Best3BenchKg,37.5
5-12,Kara Trenhaile,FALSE,SBD,Raw,12,NA,RT 12-13,59.42,60,182.5,1,203.56,205.01,181.16,41.53,Yes,NA,NA,AAU,Best3DeadliftKg,87.5
5-12,Karaleena Cave,FALSE,SBD,Raw,8.5,NA,FR-Y1,40.3,44,93,2,137.26,138.31,125.58,30.57,Yes,USA,IN,USAPL,Best3SquatKg,30
5-12,Karaleena Cave,FALSE,SBD,Raw,8.5,NA,FR-Y1,40.3,44,93,2,137.26,138.31,125.58,30.57,Yes,USA,IN,USAPL,Best3BenchKg,17.5
5-12,Karaleena Cave,FALSE,SBD,Raw,8.5,NA,FR-Y1,40.3,44,93,2,137.26,138.31,125.58,30.57,Yes,USA,IN,USAPL,Best3DeadliftKg,45.5
5-12,Karina Chepurina,FALSE,SBD,Raw,12,NA,Youth,38.9,44,105,1,155.9,159.24,145.52,36.1,Yes,NA,NA,RPU,Best3SquatKg,40
5-12,Karina Chepurina,FALSE,SBD,Raw,12,NA,Youth,38.9,44,105,1,155.9,159.24,145.52,36.1,Yes,NA,NA,RPU,Best3BenchKg,25
5-12,Karina Chepurina,FALSE,SBD,Raw,12,NA,Youth,38.9,44,105,1,155.9,159.24,145.52,36.1,Yes,NA,NA,RPU,Best3DeadliftKg,40
5-12,Karley Corless,FALSE,SBD,Raw,11.5,NA,FR-Y2,45.25,48,150,1,202.24,207.22,185.33,43.22,Yes,USA,GA,USAPL,Best3SquatKg,52.5
5-12,Karley Corless,FALSE,SBD,Raw,11.5,NA,FR-Y2,45.25,48,150,1,202.24,207.22,185.33,43.22,Yes,USA,GA,USAPL,Best3BenchKg,30
5-12,Karley Corless,FALSE,SBD,Raw,11.5,NA,FR-Y2,45.25,48,150,1,202.24,207.22,185.33,43.22,Yes,USA,GA,USAPL,Best3DeadliftKg,67.5
5-12,Katie Griffin,FALSE,SBD,Raw,11.5,NA,FR-Y2,72,72,225,1,224.01,219.61,193.44,45.56,Yes,USA,FL,USAPL,Best3SquatKg,85
5-12,Katie Griffin,FALSE,SBD,Raw,11.5,NA,FR-Y2,72,72,225,1,224.01,219.61,193.44,45.56,Yes,USA,FL,USAPL,Best3BenchKg,47.5
5-12,Katie Griffin,FALSE,SBD,Raw,11.5,NA,FR-Y2,72,72,225,1,224.01,219.61,193.44,45.56,Yes,USA,FL,USAPL,Best3DeadliftKg,92.5
5-12,Katie Reynolds,FALSE,SBD,Raw,12,NA,RM-Y-A,90.2,100,295,1,262.74,254.67,221.31,54.28,Yes,USA,KY,RPS,Best3SquatKg,105
5-12,Katie Reynolds,FALSE,SBD,Raw,12,NA,RM-Y-A,90.2,100,295,1,262.74,254.67,221.31,54.28,Yes,USA,KY,RPS,Best3BenchKg,62.5
